_id,createdat,rentaldate,returndate,lastupdate,description,userid,hotelid,status
33b179cc-93e9-4052-9c7d-1e307c44a00d,2022-10-16 18:13:12.59+03,2023-02-26 06:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
08187409-8c00-4b45-be7b-14f7b57faca4,2022-10-16 18:13:12.59+03,2023-02-26 07:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
4ef24a06-c708-40b0-bafe-94b4fd2e42fd,2022-10-16 18:13:12.59+03,2023-02-26 08:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
a02fd6a8-b941-4004-8158-a178dce3a915,2022-10-16 18:13:12.59+03,2023-02-26 09:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
432c4e62-4d2c-4b05-87c0-8a0d4ef7f21a,2022-10-16 18:13:12.59+03,2023-02-26 10:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
d75309cf-aac6-449b-8b26-3eaef730322b,2022-10-16 18:13:12.59+03,2023-02-26 11:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
d67f5d7e-6d02-4ac1-8a03-c0a2082defca,2022-10-16 18:13:12.59+03,2023-02-26 12:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
a10a1dab-2b53-4361-be89-095a70905f5f,2022-10-16 18:13:12.59+03,2023-02-26 13:10:01.309,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
a4b0eb55-d1e6-4962-a5f6-cdbd254a8295,2022-10-16 18:13:12.59+03,2023-02-26 14:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
8ebc93e4-5d2b-4e67-981c-7e96c94925f6,2022-10-16 18:13:12.59+03,2023-02-26 15:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
bdf0a799-ff58-4cc8-93aa-dfbec96e2da0,2022-10-16 18:13:12.59+03,2023-02-26 16:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
4468ff09-08f1-4f2f-acdd-61fe47e3209f,2022-10-16 18:13:12.59+03,2023-02-26 17:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
746f57fb-7b38-46dd-936c-2951f9cce5f0,2022-10-16 18:13:12.59+03,2023-02-26 18:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
98d2110b-7212-4629-86a6-fd1716d182ec,2022-10-16 18:13:12.59+03,2023-02-26 19:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
36eb3f9e-e730-44ad-aef9-753713159546,2022-10-16 18:13:12.59+03,2023-02-26 20:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
6f1b73d2-d140-47e7-9528-d356837de017,2022-10-16 18:13:12.59+03,2023-02-26 21:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
f593d25e-6ed9-49c4-ad06-c0b5b85a30f0,2022-10-16 18:13:12.59+03,2023-02-26 22:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
8da0c975-b007-4519-9a84-95efa914dd21,2022-10-16 18:13:12.59+03,2023-02-26 23:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
c127e079-cb9c-4ee4-b68f-8ed2129b76a1,2022-10-16 18:13:12.59+03,2023-02-27 00:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
6f6cbe07-aed4-4ff9-8fa5-b1c964d8f45c,2022-10-16 18:13:12.59+03,2023-02-27 01:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
11bb178c-53f9-4701-b886-fd9d32f4d7c1,2022-10-16 18:13:12.59+03,2023-02-27 02:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
a115dcf4-e0b4-4730-8013-08ea93c08a57,2022-10-16 18:13:12.59+03,2023-02-27 03:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
799a2500-5f2b-4d8f-a4d9-71658f9f98dc,2022-10-16 18:13:12.59+03,2023-02-27 04:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
5b17d6de-6adb-4c40-9420-224396a4aa34,2022-10-16 18:13:12.59+03,2023-02-27 05:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
873ed22e-b2d7-4db1-a5ae-019bfb3ddfd4,2022-10-16 18:13:12.59+03,2023-02-27 06:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
fb81087c-036b-45ce-8c15-1155a830a98c,2022-10-16 18:13:12.59+03,2023-02-27 07:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
d5dbc0a6-f09e-4a55-a57d-38757c8908da,2022-10-16 18:13:12.59+03,2023-02-27 08:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
4ee34f86-2f05-4304-9b94-f48ec123f654,2022-10-16 18:13:12.59+03,2023-02-27 09:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
09a05776-d216-4f76-80ff-ad25955a4de4,2022-10-16 18:13:12.59+03,2023-02-27 10:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
92568775-c878-4f80-82d1-1c42329ab667,2022-10-16 18:13:12.59+03,2023-02-27 11:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
fcb632b4-079f-4676-b7f9-c0fcbef097cc,2022-10-16 18:13:12.59+03,2023-02-27 12:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
ec2513a8-fb26-43ad-9c96-2e84bf49db90,2022-10-16 18:13:12.59+03,2023-02-27 13:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
413e2dbf-1a43-48dd-844b-e06b317f7ff0,2022-10-16 18:13:12.59+03,2023-02-27 14:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
3a24a2bd-9282-4286-909d-8f98449c6db4,2022-10-16 18:13:12.59+03,2023-02-27 15:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
601b7486-dfad-41d0-8f1b-6f9113d60c23,2022-10-16 18:13:12.59+03,2023-02-27 16:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
81f5ef07-bc0a-4302-a941-f6c49929a0eb,2022-10-16 18:13:12.59+03,2023-02-27 17:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
6c393a1a-fa5f-470a-aeca-dca2a7895e04,2022-10-16 18:13:12.59+03,2023-02-27 18:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
8e0376f3-b255-47cb-b699-e5ae3210954e,2022-10-16 18:13:12.59+03,2023-02-27 19:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
1b52e928-046a-4dc2-a2f7-7961595b3cf7,2022-10-16 18:13:12.59+03,2023-02-27 20:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
e15cee90-447b-4f38-afb7-32f6c3b3e088,2022-10-16 18:13:12.59+03,2023-02-27 21:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
7ab4123f-6bfa-4bd9-bc91-e4c7cae1c977,2022-10-16 18:13:12.59+03,2023-02-27 22:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
88d9cb14-fe86-4be9-8289-77c40d3e429a,2022-10-16 18:13:12.59+03,2023-02-27 23:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
a5b8a4f1-f2ac-4309-baea-9b4d852006a9,2022-10-16 18:13:12.59+03,2023-02-28 00:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
fb4b4692-418c-47b4-803e-3a637f3fbe59,2022-10-16 18:13:12.59+03,2023-02-28 01:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
97946c1d-0dfd-45ae-9f31-93e3201de72e,2022-10-16 18:13:12.59+03,2023-02-28 02:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
be58b582-5b2c-456f-84ae-aac46f2dfd09,2022-10-16 18:13:12.59+03,2023-02-28 03:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
c1a7b468-0b87-4ad3-8141-cff2e284bc44,2022-10-16 18:13:12.59+03,2023-02-28 04:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
ecd7f16a-d2df-4649-83f6-550f0d1fe969,2022-10-16 18:13:12.59+03,2023-02-28 05:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
1cbf30e2-2863-497e-a86e-71a491cd6c8b,2022-10-16 18:13:12.59+03,2023-02-28 06:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
996a5a9f-8332-4062-bc25-e3a4f1912516,2022-10-16 18:13:12.59+03,2023-02-28 07:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
8bd734c6-0ffa-4e13-a1b5-7c28002a56a0,2022-10-16 18:13:12.59+03,2023-02-28 08:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
daa10c84-6f02-4e3e-8d19-c9ea936aa11b,2022-10-16 18:13:12.59+03,2023-02-28 09:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
50cefbcf-2e20-4fc4-ab0b-576b32da28ef,2022-10-16 18:13:12.59+03,2023-02-28 10:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
8442e2b0-1c28-4a87-a3f2-8f2afea4ca41,2022-10-16 18:13:12.59+03,2023-02-28 11:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
56f870af-73a1-4b41-b7ef-caac5e6204ef,2022-10-16 18:13:12.59+03,2023-02-28 12:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
38d6ae55-9317-4b46-9502-097018adf4de,2022-10-16 18:13:12.59+03,2023-02-28 13:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
6f643a07-d81d-4439-a0d6-c5f58564c936,2022-10-16 18:13:12.59+03,2023-02-28 14:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
64bf530e-a42b-4d25-afa4-69866a559f36,2022-10-16 18:13:12.59+03,2023-02-28 15:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
506614fa-adbf-4879-9872-690916711cdb,2022-10-16 18:13:12.59+03,2023-02-28 16:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
db65fb59-e76a-429c-a1f3-688914b6562e,2022-10-16 18:13:12.59+03,2023-02-28 17:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
a93f7014-d5af-439d-b8a3-c684c2c12d44,2022-10-16 18:13:12.59+03,2023-02-28 18:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
6d0fbcff-a6db-48c9-aa39-3d810ddd6495,2022-10-16 18:13:12.59+03,2023-02-28 19:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
dade6ad4-0710-425d-9bc2-e8fb184a0a03,2022-10-16 18:13:12.59+03,2023-02-28 20:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
b260a819-5c83-4fb3-b9ca-5c8205320849,2022-10-16 18:13:12.59+03,2023-02-28 21:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
542aa33b-76ac-4c9f-87b5-75790ac25b2c,2022-10-16 18:13:12.59+03,2023-02-28 22:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
8397f8fa-a94e-4e15-b6bf-876c0220b98e,2022-10-16 18:13:12.59+03,2023-02-28 23:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
665ecc5c-59b9-4e85-911a-9b91033094a1,2022-10-16 18:13:12.59+03,2023-03-01 00:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
1bf29ff0-ef70-4e44-a566-1543f220ff16,2022-10-16 18:13:12.59+03,2023-03-01 01:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
41c19704-db73-4bdd-9d1d-3ff02561d557,2022-10-16 18:13:12.59+03,2023-03-01 02:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
9671663e-8b98-4a02-bd57-5995b592851d,2022-10-16 18:13:12.59+03,2023-03-01 03:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
5e56f232-8809-40a4-b112-7ee876537a09,2022-10-16 18:13:12.59+03,2023-03-01 04:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
16388559-9930-4b29-8261-0e36ffa08814,2022-10-16 18:13:12.59+03,2023-03-01 05:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
6bb958f6-4a29-4659-a1ae-5d221022534f,2022-10-16 18:13:12.59+03,2023-03-01 06:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
6dbce57b-3110-4dec-9369-becb9a812cc4,2022-10-16 18:13:12.59+03,2023-03-01 07:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
243080c9-d804-4526-b582-fc075844d9c3,2022-10-16 18:13:12.59+03,2023-03-01 08:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
ee6270b7-2ac4-4a4a-93af-b40fefb25b2c,2022-10-16 18:13:12.59+03,2023-03-01 09:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
41d9c596-d2bf-44c1-90e5-528e753ca695,2022-10-16 18:13:12.59+03,2023-03-01 10:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
e5f70c64-f66e-4900-b180-f13ab558961d,2022-10-16 18:13:12.59+03,2023-03-01 11:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
76fe35ac-d6ce-4adf-b9f1-db21fdf29cf0,2022-10-16 18:13:12.59+03,2023-03-01 12:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
c8c65b96-e7de-4e33-b84a-6fcc81148c0b,2022-10-16 18:13:12.59+03,2023-03-01 13:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
bd165a52-b3e3-4927-adcb-4ae74d86aceb,2022-10-16 18:13:12.59+03,2023-03-01 14:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
ac551874-b660-4899-8667-ae7d19aefb37,2022-10-16 18:13:12.59+03,2023-03-01 15:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
bda437e3-ef6b-4015-85de-b8c679a4239a,2022-10-16 18:13:12.59+03,2023-03-01 16:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
81d2f9ff-a97e-471c-93a3-37eba9107822,2022-10-16 18:13:12.59+03,2023-03-01 17:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
cf1b1ba1-88ce-4821-bf16-f205a5bbc290,2022-10-16 18:13:12.59+03,2023-03-01 18:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
cb4300da-dc82-4b7c-a6fe-33c41ae3dbaa,2022-10-16 18:13:12.59+03,2023-03-01 19:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
c6852978-1372-4c5d-b221-906df5c03659,2022-10-16 18:13:12.59+03,2023-03-01 20:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
e9532097-2a05-47f9-a782-3df75152572e,2022-10-16 18:13:12.59+03,2023-03-01 21:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
85f33d1e-f28c-46cd-9358-47bd3bf8e188,2022-10-16 18:13:12.59+03,2023-03-01 22:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
22039147-0538-4131-8ed9-7571927349fa,2022-10-16 18:13:12.59+03,2023-03-01 23:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
5f060847-e635-445f-8f14-60e39324e6c0,2022-10-16 18:13:12.59+03,2023-03-02 00:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
00a292cb-37bc-40ba-90b2-291c9f56b1d6,2022-10-16 18:13:12.59+03,2023-03-02 01:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
6af6f068-6b9d-49a8-bcbb-10e9c2974db2,2022-10-16 18:13:12.59+03,2023-03-02 02:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
fbe349cc-2278-4e8b-abea-9f420afca086,2022-10-16 18:13:12.59+03,2023-03-02 03:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
970f4a06-1e0a-411d-8d20-cf4bed62e5be,2022-10-16 18:13:12.59+03,2023-03-02 04:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
4ff858c8-8c73-46f5-bd8d-9cb4acba03b3,2022-10-16 18:13:12.59+03,2023-03-02 05:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
a38f9fd9-6d9e-4d69-a20e-80373faa0740,2022-10-16 18:13:12.59+03,2023-03-02 06:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
71c813f6-8148-42e3-9713-b7794f65a246,2022-10-16 18:13:12.59+03,2023-03-02 07:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
fff12c9c-f226-494c-b82e-20169b8b3ed6,2022-10-16 18:13:12.59+03,2023-03-02 08:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
a2a9b8fd-7838-4f8f-9508-14fa68b2bc50,2022-10-16 18:13:12.59+03,2023-03-02 09:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
07507c9f-7e3d-4072-9b92-05a517843a12,2022-10-16 18:13:12.59+03,2023-03-02 10:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
b20cbe4a-2053-451c-926f-fe2330857da4,2022-10-16 18:13:12.59+03,2023-03-02 11:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
07c99e79-0419-4d73-a361-c1e1fcc69b25,2022-10-16 18:13:12.59+03,2023-03-02 12:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
3a694c37-ab67-452e-94cb-7be5f1c61fe4,2022-10-16 18:13:12.59+03,2023-03-02 13:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
05605293-9f28-4e86-b36f-914cc3240fdb,2022-10-16 18:13:12.59+03,2023-03-02 14:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
df084784-041e-48a3-8b00-bc81a33a4ff4,2022-10-16 18:13:12.59+03,2023-03-02 15:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
bb4aa090-2861-43c9-883d-f166ecdb281f,2022-10-16 18:13:12.59+03,2023-03-02 16:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000064,OPENED
75ba1ad6-f2be-4c31-a95c-703edf9b35ea,2022-10-16 18:13:12.59+03,2023-03-02 17:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000065,OPENED
558b4335-ab04-419b-ac9b-8a2a81f2d439,2022-10-16 18:13:12.59+03,2023-03-02 18:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000066,OPENED
0c2e067e-1f26-41d0-b685-af5dcf1de517,2022-10-16 18:13:12.59+03,2023-03-02 19:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000067,OPENED
0ae9e17f-4ad1-40a0-9920-c5f4ca99da92,2022-10-16 18:13:12.59+03,2023-03-02 20:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000068,OPENED
e59926c4-2ceb-48c1-87db-33873cc52df9,2022-10-16 18:13:12.59+03,2023-03-02 21:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000060,OPENED
c3177675-77ab-4aa7-91bd-6d881f5f3777,2022-10-16 18:13:12.59+03,2023-03-02 22:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000061,OPENED
973b453f-ac03-4aac-8009-dedca94ecf06,2022-10-16 18:13:12.59+03,2023-03-02 23:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000062,OPENED
8a52e591-bf27-42f6-8cc9-9eed903cc8be,2022-10-16 18:13:12.59+03,2023-03-03 00:10:01.31,,,,068eb6a7-fd1d-431c-aca3-78b2f8000034,068eb6a7-fd1d-431c-aca3-78b2f8000063,OPENED
