name,countryid,_id
Аша,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0618
Лесозаводск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0619
Среднеуральск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0620
Нефтеюганск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0621
Зарайск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0622
Макаров,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0623
Шумиха,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0624
Усть-Кут,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0625
Никольск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0626
Павлово,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0627
Кировград,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0628
Качканар,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0629
Пыталово,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0630
Копейск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0631
Гагарин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0632
Чернушка,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0633
Сергач,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0634
Переславль-Залесский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0635
Лысково,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0636
Солигалич,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0637
Златоуст,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0638
Новошахтинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0639
Киселевск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0640
Дигора,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0641
Россошь,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0642
Белинский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0643
Бирюч,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0644
Нурлат,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0645
Симферополь,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0646
Приозерск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0647
Высоковск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0648
Усть-Илимск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0649
Томск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0650
Пучеж,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0651
Ижевск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0652
Нестеров,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0653
Фрязино,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0654
Кушва,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0655
Кашин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0656
Усолье-Сибирское,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0657
Ветлуга,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0658
Дивногорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0659
Заозерный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0660
Завитинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0661
Перевоз,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0662
Выборг,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0663
Джанкой,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0664
Избербаш,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0665
Кременки,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0666
Гатчина,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0667
Звенигород,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0668
Пятигорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0669
Грязовец,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0670
Норильск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0671
Невельск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0672
Муравленко,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0673
Долгопрудный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0674
Красноярск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0675
Тулун,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0676
Спас-Клепики,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0677
Губаха,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0678
Байкальск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0679
Сольвычегодск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0680
Бирск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0681
Амурск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0682
Луза,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0683
Судогда,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0684
Гусь-Хрустальный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0685
Нижний Новгород,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0686
Пермь,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0687
Лабытнанги,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0688
Элиста,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0689
Снежногорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0690
Мосальск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0691
Братск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0692
Данилов,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0693
Раменское,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0694
Николаевск-на-Амуре,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0695
Урай,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0696
Сосновоборск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0697
Нязепетровск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0698
Юхнов,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0699
Гусиноозерск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0700
Ахтубинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0701
Мамоново,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0702
Терек,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0703
Котельниково,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0704
Кодинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0705
Ленинск-Кузнецкий,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0706
Чегем,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0707
Пыть-Ях,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0708
Кадников,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0709
Бийск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0710
Владикавказ,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0711
Сурск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0712
Лодейное Поле,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0713
Городовиковск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0714
Чекалин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0715
Новая Ляля,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0716
Сычевка,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0717
Оханск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0718
Талдом,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0719
Якутск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0720
Плавск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0721
Катав-Ивановск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0722
Мытищи,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0723
Богородск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0724
Моршанск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0725
Мыски,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0726
Белокуриха,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0727
Темрюк,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0728
Унеча,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0729
Лакинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0730
Николаевск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0731
Коломна,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0732
Пролетарск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0733
Игарка,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0734
Черепаново,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0735
Вичуга,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0736
Дегтярск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0737
Красный Кут,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0738
Старая Купавна,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0739
Владивосток,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0740
Ессентуки,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0741
Пласт,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0742
Иланский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0743
Саяногорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0744
Валдай,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0745
Нововоронеж,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0746
Дзержинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0747
Бахчисарай,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0748
Спасск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0749
Арамиль,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0750
Новочебоксарск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0751
Грозный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0752
Краснозаводск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0753
Нея,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0754
Сыктывкар,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0755
Сосенский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0756
Ирбит,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0757
Хабаровск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0758
Чермоз,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0759
Орлов,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0760
Юрьев-Польский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0761
Солнечногорск-2,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0762
Саки,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0763
Кандалакша,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0764
Карпинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0765
Заводоуковск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0766
Орёл,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0767
Новороссийск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0768
Далматово,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0769
Кондопога,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0770
Топки,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0771
Салаир,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0772
Уяр,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0773
Химки,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0774
Куртамыш,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0775
Урюпинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0776
Сердобск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0777
Комсомольск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0778
Нефтекумск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0779
Котовск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0780
Череповец,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0781
Дзержинский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0782
Весьегонск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0783
Ржев,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0784
Нарткала,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0785
Никольское,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0786
Медногорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0787
Геленджик,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0788
Можга,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0789
Семикаракорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0790
Рязань,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0791
Мелеуз,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0792
Междуреченск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0793
Тотьма,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0794
Тимашевск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0795
Палласовка,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0796
Пестово,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0797
Оленегорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0798
Чита,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0799
Электроугли,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0800
Емва,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0801
Еманжелинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0802
Солнечногорск-30,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0803
Омск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0804
Тогучин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0805
Поронайск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0806
Минеральные Воды,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0807
Майский,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0808
Моздок,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0809
Заречный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0810
Суджа,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0811
Карачаевск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0812
Новомичуринск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0813
Прохладный,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0814
Козьмодемьянск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0815
Светлоград,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0816
Анжеро-Судженск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0817
Димитровград,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0818
Подольск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0819
Кумертау,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0820
Скопин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0821
Борисоглебск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0822
Отрадное,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0823
Котово,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0824
Усинск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0825
Десногорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0826
Новоалександровск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0827
Находка,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0828
Буденновск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0829
Гдов,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0830
Саратов,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0831
Ревда,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0832
Славгород,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0833
Нюрба,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0834
Хилок,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0835
Медвежьегорск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0836
Ядрин,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0837
Знаменск,068eb6a7-fd1d-431c-aca3-78b2f8bab958,068eb6a7-fd1d-431c-aca3-78b2f8ba0838
